award_id,agency,detailed_status,grantee_organization,grantee_state,grantee_city,grantee_org_type,usasp_award_id,usasp_recipient_name,uei,parent_uei,parent_name,business_categories,usasp_address,usasp_city,usasp_state,usasp_country,usasp_zip5,usasp_county,usasp_congressional,usasp_pop_end,ein,bmf_name,bmf_city,bmf_zip5,ntee,bmf_revenue,match_tier,match_name_score,match_geo_score,match_method
NU50CK000618,cdc,Terminated,UNIVERSITY OF SOUTH FLORIDA,FL,TAMPA,"Junior College, College & University",ASST_NON_NU50CK000618_075,UNIVERSITY OF SOUTH FLORIDA,NKAZLXLL7Z91,,UNIVERSITY OF SOUTH FLORIDA,Higher Education|Higher Education (Public),4202 E FOWLER AVE,TAMPA,FL,USA,33620,HILLSBOROUGH,15,2026-07-31,831012625,UNIVERSITY OF SOUTH FLORIDA INSTITUTE OF APPLIED ENGINEERING I,TAMPA,33620,T30,12952649,MAYBE,0.886,1.5,name-contained
NU50CK000619,cdc,Terminated,BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA,NE,OMAHA,"Junior College, College & University",ASST_NON_NU50CK000619_075,BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA,G15AG3BLLMH4,,BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA,Higher Education|Higher Education (Public),4215 EMILE ST,OMAHA,NE,USA,68105,DOUGLAS,02,2026-07-31,470049123,BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA,LINCOLN,68503,,,YES,1.0,0.0,exact-name
NU50CK000621,cdc,Terminated,YALE NEW HAVEN HEALTH SERVICES CORPORATION,CT,NEW HAVEN,Other Health Organization,ASST_NON_NU50CK000621_075,YALE NEW HAVEN HEALTH SERVICES CORPORATION,SE36S7J6DZL1,SE36S7J6DZL1,YALE NEW HAVEN HEALTH SERVICES CORPORATION,Higher Education|Higher Education (Private),789 HOWARD AVE,NEW HAVEN,CT,USA,06519,SOUTH CENTRAL CONNECTICUT,03,2026-07-31,222529464,YALE NEW HAVEN HEALTH SERVICES CORPORATION,NEW HAVEN,06519,E120,1102659536,YES,1.0,1.5,exact-name+geo
NU50CK000622,cdc,Terminated,THE GENERAL HOSPITAL CORPORATION,MA,BOSTON,Hospital,ASST_NON_NU50CK000622_075,THE GENERAL HOSPITAL CORPORATION,FLJ7DQKLL226,PGUMBTK4AM35,"PARTNERS HEALTHCARE SYSTEM, INC",Nonprofit Organization,55 FRUIT ST,BOSTON,MA,USA,02114,SUFFOLK,08,2026-07-31,,GENERAL HOSPITAL LONG TERM DISABILITY TRUST,SOMERVILLE,,,,NO,0.874,0.0,name-contained (closest rejected)
NU50CK000623,cdc,Terminated,THE UNIVERSITY OF IOWA,IA,IOWA CITY,"Junior College, College & University",ASST_NON_NU50CK000623_075,THE UNIVERSITY OF IOWA,Z1H9VJS8NG16,,,Higher Education|Higher Education (Public),105 JESSUP HALL,IOWA CITY,IA,USA,52242,JOHNSON,01,2025-07-31,,UNIVERSITY OF IOWA FRATERNAL ORDER OF POLICE LODGE 6,IOWA CITY,,,,NO,0.865,0.5,name-contained (closest rejected)
NU51IP000937,cdc,Terminated,WORLD HEALTH ORGANIZATION,N/A,Geneve,Other Health Organization,ASST_NON_NU51IP000937_075,WORLD HEALTH ORGANIZATION,FDE2NT8BSX11,,,Nonprofit Organization,AVENUE APPIA 20,GENEVE,,CHE,,,,2026-09-29,,,,,,,FOREIGN,0,0,non-us-recipient:CHE
NU51IP000942,cdc,Terminated,"THE TASK FORCE FOR GLOBAL HEALTH, INC.",GA,DECATUR,Other Special Interest Organization,ASST_NON_NU51IP000942_075,"THE TASK FORCE FOR GLOBAL HEALTH, INC.",L9DLXYHZ3TM8,T2E8NUG3BQA3,"TASK FORCE FOR GLOBAL HEALTH, INC",Nonprofit Organization,330 W PONCE DE LEON AVE,DECATUR,GA,USA,30030,DEKALB,05,2026-09-29,581698648,THE TASK FORCE FOR GLOBAL HEALTH INC,DECATUR,30030,P30A,114019244,YES,1.0,1.5,exact-name+geo
NU51IP000948,cdc,Terminated,NATIONAL HEALTH LABORATORY SERVICE,N/A,JOHANNESBURG,"Research Institution, Foundation and Laboratory",ASST_NON_NU51IP000948_075,NATIONAL HEALTH LABORATORY SERVICE,SK4JBY7G7X54,,,Government|U.S. Regional/State Government,1 MODDERFONTEIN ROAD,JOHANNESBURG,,ZAF,,,,2026-09-29,,,,,,,FOREIGN,0,0,non-us-recipient:ZAF
NU58DP006986,cdc,Terminated,HARRIS COUNTY,TX,HOUSTON,Health Department,ASST_NON_NU58DP006986_075,HARRIS COUNTY,JFMKAENLGN81,JFMKAENLGN81,HARRIS COUNTY,Government|U.S. Local Government,201 CAROLINE ST,HOUSTON,TX,USA,77002,HARRIS,18,2025-09-22,,,,,,,GOV,0,0,government-entity
NU58DP006996,cdc,Terminated,OKLAHOMA STATE DEPARTMENT OF HEALTH,OK,OKLAHOMA CITY,Health Department,ASST_NON_NU58DP006996_075,OKLAHOMA STATE DEPARTMENT OF HEALTH,LFU8Z8MPLTG3,LQJLVUN9FHE3,OKLAHOMA DEPARTMENT OF CORRECTIONS,Government|U.S. Regional/State Government,123 ROBERT S KERR AVE,OKLAHOMA CITY,OK,USA,73102,OKLAHOMA,05,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP006998,cdc,Terminated,"PUERTO RICO SCIENCE, TECHNOLOGY, AND RESEARCH TRUST",PR,SAN JUAN,Other Health Organization,ASST_NON_NU58DP006998_075,"PUERTO RICO SCIENCE, TECHNOLOGY, AND RESEARCH TRUST",L8TAZ4K6S4L7,L8TAZ4K6S4L7,"PUERTO RICO SCIENCE, TECHNOLOGY, AND RESEARCH TRUST",,CARR 21 INT PR 18 BO MONACILLO URBANO,SAN JUAN,PR,USA,00936,SAN JUAN,98,2025-03-24,660675963,PUERTO RICO SCIENCE TECHNOLOGY AND RESEARCH TRUST,SAN JUAN,00936,U05,29674488,YES,1.0,1.5,exact-name+geo
NU58DP006999,cdc,Terminated,"NASHVILLE & DAVIDSON COUNTY, METROPOLITAN GOVERNMENT OF",TN,NASHVILLE,Planning & Administrative Organizations,ASST_NON_NU58DP006999_075,"NASHVILLE & DAVIDSON COUNTY, METROPOLITAN GOVERNMENT OF",LGZLHP6ZHM55,LGZLHP6ZHM55,"NASHVILLE & DAVIDSON COUNTY, METROPOLITAN GOVERNMENT OF",Government|U.S. Local Government,1 PUBLIC SQ,NASHVILLE,TN,USA,37201,DAVIDSON,07,2025-09-22,,,,,,,GOV,0,0,government-entity
NU58DP007002,cdc,Terminated,St. Joseph County Auditor,IN,SOUTH BEND,Health Department,ASST_NON_NU58DP007002_075,ST. JOSEPH COUNTY AUDITOR,XBWJLNCJPW37,,,Government|U.S. Local Government,227 W JEFFERSON BLVD,SOUTH BEND,IN,USA,46601,ST. JOSEPH,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007008,cdc,Terminated,"ST. LOUIS COUNTY, MISSOURI",MO,SAINT LOUIS,Health Department,ASST_NON_NU58DP007008_075,"ST. LOUIS COUNTY, MISSOURI",PBMMQYFMJGE6,CE8WGGXB5LM7,SAINT LOUIS COUNTY MISSOURI,Government|U.S. Local Government,41 S CENTRAL AVE,SAINT LOUIS,MO,USA,63105,ST. LOUIS,01,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007014,cdc,Terminated,JACKSON COUNTY HEALTH DISTRICT,OH,Jackson,Other Health Organization,ASST_NON_NU58DP007014_075,JACKSON COUNTY HEALTH DISTRICT,HE7ANTELMQL3,,COUNTY OF JACKSON,Government|U.S. Local Government,102 TWIN OAKS DR,JACKSON,OH,USA,45640,JACKSON,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007019,cdc,Terminated,RED CLIFF BAND OF LAKE SUPERIOR CHIPPEWA INDIANS OF WISCONSIN,WI,BAYFIELD,Indian Tribal Council,ASST_NON_NU58DP007019_075,RED CLIFF BAND OF LAKE SUPERIOR CHIPPEWA INDIANS OF WISCONSIN,PG5ZMT5QZ9K3,,,Government|Native American Tribal Government,88455 PIKE RD,BAYFIELD,WI,USA,54814,BAYFIELD,07,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007020,cdc,Terminated,CHEYENNE ARAPAHO TRIBE,OK,CONCHO,Indian Tribal Council,ASST_NON_NU58DP007020_075,CHEYENNE ARAPAHO TRIBE,K26TL2SG17E7,CP75QQN67FT8,CHEYENNE AND ARAPAHO TRIBES,Government|Native American Tribal Government,100 REDMOON CI,CONCHO,OK,USA,73022,CANADIAN,03,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007021,cdc,Terminated,PALAU MINISTRY OF HEALTH,PW,KOROR,Health Department,ASST_NON_NU58DP007021_075,PALAU MINISTRY OF HEALTH,XBK8DJ4UV3D3,,,,1 HOSPITAL RD,KOROR,PW,USA,96940,,99,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007024,cdc,Terminated,ARIZONA STATE UNIVERSITY,AZ,Scottsdale,"Junior College, College & University",ASST_NON_NU58DP007024_075,ARIZONA STATE UNIVERSITY,NTLHJXM55KZ6,,ARIZONA STATE UNIVERSITY,Government|U.S. Regional/State Government,1475 N SCOTTSDALE RD STE 200,SCOTTSDALE,AZ,USA,85257,MARICOPA,01,2025-08-30,,,,,,,GOV,0,0,government-entity
NU58DP007025,cdc,Terminated,YELLOWSTONE CITY COUNTY HEALTH DEPARTMENT,MT,Billings,Health Department,ASST_NON_NU58DP007025_075,YELLOWSTONE CITY COUNTY HEALTH DEPARTMENT,GJ14HLKXRNR5,GJ14HLKXRNR5,YELLOWSTONE CITY COUNTY HEALTH DEPARTMENT,Government|U.S. Local Government,123 S 27TH ST,BILLINGS,MT,USA,59101,YELLOWSTONE,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007027,cdc,Terminated,PARTNERSHIP HEALTH CENTER INC,MT,MISSOULA,Health Department,ASST_NON_NU58DP007027_075,PARTNERSHIP HEALTH CENTER INC,MK2MGVVEG984,,,Government|U.S. Local Government,323 W ALDER ST,MISSOULA,MT,USA,59802,MISSOULA,01,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007028,cdc,Terminated,COMMONWEALTH HEALTHCARE CORPORATION,MP,SAIPAN,Health Department,ASST_NON_NU58DP007028_075,COMMONWEALTH HEALTHCARE CORPORATION,J9ANMNJ3QJM6,,,Government|U.S. Regional/State Government,1178 HINEMLU' ST,SAIPAN,MP,USA,96950,SAIPAN,98,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007030,cdc,Terminated,OHIO DEPARTMENT OF HEALTH,OH,COLUMBUS,Health Department,ASST_NON_NU58DP007030_075,OHIO DEPARTMENT OF HEALTH,CLN8VY9APLQ5,,,Government|U.S. Regional/State Government,246 N HIGH ST,COLUMBUS,OH,USA,43215,FRANKLIN,15,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007034,cdc,Terminated,INSTITUTE FOR PUBLIC HEALTH INNOVATION,DC,Washington,Other Health Organization,ASST_NON_NU58DP007034_075,INSTITUTE FOR PUBLIC HEALTH INNOVATION,JJD9D6DDDMB6,JJD9D6DDDMB6,INSTITUTE FOR PUBLIC HEALTH INNOVATION,,3034 DOGWOOD ST NW,WASHINGTON,DC,USA,20015,DISTRICT OF COLUMBIA,98,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007043,cdc,Terminated,MOBILE COUNTY BOARD OF HEALTH,AL,MOBILE,Health Department,ASST_NON_NU58DP007043_075,MOBILE COUNTY BOARD OF HEALTH,YYSPW27USHN7,,,Government|U.S. Regional/State Government,251 N BAYOU ST,MOBILE,AL,USA,36603,MOBILE,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007044,cdc,Terminated,COUNTY OF BENTON,AR,BENTONVILLE,Law Enforcement Agency ( Including Criminal Rehabilitation ),ASST_NON_NU58DP007044_075,COUNTY OF BENTON,GECAS7NVEAG5,,COUNTY OF BENTON,Government|U.S. Local Government,215 E CENTRAL AVE,BENTONVILLE,AR,USA,72712,BENTON,03,2025-03-24,,,,,,,GOV,0,0,government-entity
NU58DP007050,cdc,Terminated,KANSAS DEPARTMENT OF HEALTH & ENVIRONMENT,KS,TOPEKA,Health Department,ASST_NON_NU58DP007050_075,KANSAS DEPARTMENT OF HEALTH & ENVIRONMENT,CGSTLVM57LM5,,,Government|U.S. Regional/State Government,1000 SW JACKSON ST STE 570,TOPEKA,KS,USA,66612,SHAWNEE,02,2025-03-24,,,,,,,GOV,0,0,government-entity
NU60OE000104,cdc,Terminated,"ASSOCIATION OF PUBLIC HEALTH LABORATORIES, INC. (THE)",MD,BETHESDA,Planning & Administrative Organizations,ASST_NON_NU60OE000104_075,"ASSOCIATION OF PUBLIC HEALTH LABORATORIES, INC. (THE)",FHAWFVPAM5Z4,,,Nonprofit Organization,7700 WISCONSIN AVE STE 1000,BETHESDA,MD,USA,20814,MONTGOMERY,08,2027-06-30,,,,,,,GOV,0,0,government-entity
NU65PS923721,cdc,Terminated,"Health Research, Inc.",NY,MENANDS,Health Department,ASST_NON_NU65PS923721_075,"HEALTH RESEARCH, INC.",JCK2VGG2PR51,,"HEALTH RESEARCH, INC.",,150 BROADWAY STE 280,ALBANY,NY,USA,12204,ALBANY,20,2025-03-24,141402155,HEALTH RESEARCH INCORPORATED ELIZABETH WOOD,MENANDS,12204,H300,1087043800,MAYBE,0.9,1.0,name-contained
NU65PS923724,cdc,Terminated,HEALTH CARE EDUCATION & TRAINING INC,IN,INDIANAPOLIS,Vocational & Training School,ASST_NON_NU65PS923724_075,HEALTH CARE EDUCATION & TRAINING INC,KLGGA3HR29K4,KLGGA3HR29K4,HEALTH CARE EDUCATION & TRAINING INC,,1630 N MERIDIAN ST,INDIANAPOLIS,IN,USA,46202,MARION,07,2025-03-24,351910772,HEALTH CARE EDUCATION AND TRAINING INC,INDIANAPOLIS,46202,E030,1942146,YES,1.0,1.5,exact-name+geo
NU66IP000681,cdc,Terminated,AMERICAN ACADEMY OF FAMILY PHYSICIANS,KS,LEAWOOD,Vocational & Training School,ASST_NON_NU66IP000681_075,AMERICAN ACADEMY OF FAMILY PHYSICIANS,FRWCLNQHQ2B5,,,Nonprofit Organization,11400 TOMAHAWK CREEK PKWY,LEAWOOD,KS,USA,66211,JOHNSON,03,2025-07-31,431485548,AMERICAN ACADEMY OF FAMILY PHYSICIANS,LEAWOOD,66211,,5839556,YES,1.0,1.5,exact-name+geo
U01GH002248,cdc,Terminated,THE INFECTIOUS DISEASES INSTITUTE LIMITED,N/A,KAMPALA,"Research Institution, Foundation and Laboratory",ASST_NON_U01GH002248_075,THE INFECTIOUS DISEASES INSTITUTE LIMITED,THLMFMXSXTC4,,,,IDI-MCKINNELL KNOWLEDGE CENTRE,KAMPALA,,UGA,,,,2025-09-29,,,,,,,FOREIGN,0,0,non-us-recipient:UGA
U01GH002249,cdc,Terminated,INSTITUT PASTEUR DE DAKAR,N/A,DAKAR,"Research Institution, Foundation and Laboratory",ASST_NON_U01GH002249_075,INSTITUT PASTEUR DE DAKAR,XDQFJJ1B3ZK6,,,,"36, AVENUE PASTEUR",DAKAR,,SEN,,,,2025-09-29,,,,,,,FOREIGN,0,0,non-us-recipient:SEN
U01GH002259,cdc,Terminated,"INTERNATIONAL CENTRE FOR DIARRHOEAL DISEASE RESEARCH, BANGLADESH",N/A,Dhaka,"Research Institution, Foundation and Laboratory",ASST_NON_U01GH002259_075,"INTERNATIONAL CENTRE FOR DIARRHOEAL DISEASE RESEARCH, BANGLADESH",MS5NE1JLU463,,,,"68, SHAHEED TAJUDDIN AHMED SARANI",DHAKA,,BGD,,,,2026-09-29,,,,,,,FOREIGN,0,0,non-us-recipient:BGD
U01GH002266,cdc,Terminated,UNIVERSIDAD PERUANA CAYETANO HEREDIA,N/A,LIMA,"Junior College, College & University",ASST_NON_U01GH002266_075,UNIVERSIDAD PERUANA CAYETANO HEREDIA,R2CESKBNTS36,,,,AVENIDA HONORIO DELGADO 430 URB URB INGENIERIA,LIMA,,PER,,,,2026-08-31,,,,,,,FOREIGN,0,0,non-us-recipient:PER
U01GH002272,cdc,Terminated,L SAKVARELIDZE NATIONAL CENTER FOR DISEASE CONTROL AND PUBLIC HEALTH,N/A,TBILISI,Other Health Organization,ASST_NON_U01GH002272_075,L SAKVARELIDZE NATIONAL CENTER FOR DISEASE CONTROL AND PUBLIC HEALTH,QRQBNHSHD1N5,,,,9 M ASATIANI STREET,TBILISI,,GEO,,,,2025-09-29,,,,,,,FOREIGN,0,0,non-us-recipient:GEO
U01GH002291,cdc,Terminated,INSTITUTO NACIONAL DE SALUD,N/A,BOGOTA,Other Health Organization,ASST_NON_U01GH002291_075,INSTITUTO NACIONAL DE SALUD,H5NNL34MWWW4,,,Higher Education|Higher Education (Private),AVENIDA CALLE 26 51 20,BOGOTA,,COL,,,,2026-09-29,,,,,,,FOREIGN,0,0,non-us-recipient:COL
U01IP001136,cdc,Terminated,University of Texas at Austin,TX,AUSTIN,"Junior College, College & University",ASST_NON_U01IP001136_075,UNIVERSITY OF TEXAS AT AUSTIN,V6AFQPN18437,X5NKD2NFF2V3,UNIVERSITY OF TEXAS SYSTEM,Higher Education|Higher Education (Public),110 INNER CAMPUS DR,AUSTIN,TX,USA,78712,TRAVIS,25,2025-08-31,,THE UNIVERSITY OF TEXAS TEXAS A M INVESTMENT MANAGEMENT COMPANY,AUSTIN,,,,NO,0.861,0.5,name+geo (closest rejected)
U01IP001137,cdc,Terminated,NORTHEASTERN UNIVERSITY,MA,BOSTON,"Junior College, College & University",ASST_NON_U01IP001137_075,NORTHEASTERN UNIVERSITY,HLTMVS2JZBS6,,NORTHEASTERN UNIVERSITY,Higher Education|Higher Education (Private),360 HUNTINGTON AVE,BOSTON,MA,USA,02115,SUFFOLK,07,2025-08-31,041679980,NORTHEASTERN UNIVERSITY,BOSTON,02115,B83,3159117922,YES,1.0,1.5,exact-name+geo
U01IP001138,cdc,Terminated,REGENTS OF THE UNIVERSITY OF MICHIGAN,MI,Ann Arbor,"Junior College, College & University",ASST_NON_U01IP001138_075,REGENTS OF THE UNIVERSITY OF MICHIGAN,GNJ7BBP73WE9,,REGENTS OF THE UNIVERSITY OF MICHIGAN,Higher Education|Higher Education (Public),1000 VICTORS WAY,WHITTAKER,MI,USA,48190,WASHTENAW,06,2026-08-31,386006309,REGENTS OF THE UNIVERSITY OF MICHIGAN,ANN ARBOR,48108,E21,,YES,1.0,0.0,exact-name
U01IP001141,cdc,Terminated,UNIVERSITY OF PITTSBURGH - OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,PA,PITTSBURGH,"Junior College, College & University",ASST_NON_U01IP001141_075,UNIVERSITY OF PITTSBURGH - OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,MKAGLD59JRL1,,,Higher Education|Higher Education (Public),4200 FIFTH AVENUE,PITTSBURGH,PA,USA,15260,ALLEGHENY,12,2025-08-31,,,,,,,GOV,0,0,government-entity
U01IP001189,cdc,Terminated,BAYLOR RESEARCH INSTITUTE,TX,DALLAS,"Research Institution, Foundation and Laboratory",ASST_NON_U01IP001189_075,BAYLOR RESEARCH INSTITUTE,J1G9CV11VCN7,,,,3434 LIVE OAK ST,DALLAS,TX,USA,75204,DALLAS,32,2027-09-29,751921898,BAYLOR RESEARCH INSTITUTE,DALLAS,75246,H900,89491341,YES,1.0,0.5,exact-name+geo
NB01PW000067,cdc,At-risk,"Public Health, California Department of",CA,SACRAMENTO,Other Health Organization,ASST_NON_NB01PW000067_075,"PUBLIC HEALTH, CALIFORNIA DEPARTMENT OF",KD2JSY6LNMW7,KD2JSY6LNMW7,"PUBLIC HEALTH, CALIFORNIA DEPARTMENT OF",Government|U.S. Regional/State Government,1615 CAPITOL AVE,SACRAMENTO,CA,USA,95814,SACRAMENTO,07,2026-09-30,,,,,,,GOV,0,0,government-entity
NB01PW000088,cdc,At-risk,MINNESOTA DEPARTMENT OF HEALTH,MN,SAINT PAUL,Health Department,ASST_NON_NB01PW000088_075,MINNESOTA DEPARTMENT OF HEALTH,DHQVY2WCVHC5,,,Government|U.S. Regional/State Government,625 ROBERT ST N,SAINT PAUL,MN,USA,55155,RAMSEY,04,2026-09-30,,,,,,,GOV,0,0,government-entity
NB01PW000090,cdc,At-risk,DEPARTMENT OF PUBLIC HEALTH ILLINOIS,IL,SPRINGFIELD,Health Department,ASST_NON_NB01PW000090_075,DEPARTMENT OF PUBLIC HEALTH ILLINOIS,NN66PR7QMLR8,GQ46SB5L2HK4,STATE OF ILLINOIS,Government|U.S. Regional/State Government,525 W JEFFERSON ST,SPRINGFIELD,IL,USA,62702,SANGAMON,13,2026-09-30,,,,,,,GOV,0,0,government-entity
NB01PW000122,cdc,At-risk,COLORADO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,CO,DENVER,Health Department,ASST_NON_NB01PW000122_075,COLORADO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,Y3WEW9MQ6NH5,,,Government|U.S. Regional/State Government,4300 CHERRY CREEK DR S,DENVER,CO,USA,80246,ARAPAHOE,01,2026-09-30,,,,,,,GOV,0,0,government-entity
NH23IP922639,cdc,At-risk,ASIAN & PACIFIC ISLANDER AMERICAN HEALTH FORUM,CA,SAN FRANCISCO,Other Social Services Organization,ASST_NON_NH23IP922639_075,ASIAN & PACIFIC ISLANDER AMERICAN HEALTH FORUM,FL6AMFLJCML6,,,Nonprofit Organization,461 BUSH ST STE 400,SAN FRANCISCO,CA,USA,94108,SAN FRANCISCO,11,2026-01-31,943030866,ASIAN & PACIFIC ISLANDER AMERICAN HEALTH FORUM,SAN FRANCISCO,94108,G81Z,5395436,YES,1.0,1.5,exact-name+geo
NH25PS005127,cdc,At-risk,"Public Health, California Department of",CA,SACRAMENTO,Other Health Organization,ASST_NON_NH25PS005127_075,"PUBLIC HEALTH, CALIFORNIA DEPARTMENT OF",KD2JSY6LNMW7,KD2JSY6LNMW7,"PUBLIC HEALTH, CALIFORNIA DEPARTMENT OF",Government|U.S. Local Government,1615 CAPITOL AVE,SACRAMENTO,CA,USA,95814,SACRAMENTO,07,2027-02-28,,,,,,,GOV,0,0,government-entity
NH25PS005128,cdc,At-risk,CHICAGO DEPARTMENT OF PUBLIC HEALTH,IL,CHICAGO,Planning & Administrative Organizations,ASST_NON_NH25PS005128_075,CHICAGO DEPARTMENT OF PUBLIC HEALTH,K8F7VYLKGN64,,CITY OF CHICAGO,Government|U.S. Regional/State Government,111 WEST WASHINGTON STREET,CHICAGO,IL,USA,60602,COOK,07,2027-02-28,,,,,,,GOV,0,0,government-entity
NH25PS005130,cdc,At-risk,COUNTY OF LOS ANGELES,CA,COMMERCE,Health Department,ASST_NON_NH25PS005130_075,COUNTY OF LOS ANGELES,DN3NGS58SMT9,,COUNTY OF LOS ANGELES,Government|U.S. Local Government,5555 FERGUSON DR STE 100-50,LOS ANGELES,CA,USA,90022,LOS ANGELES,42,2027-02-28,,,,,,,GOV,0,0,government-entity
NH25PS005138,cdc,At-risk,DEPARTMENT OF PUBLIC HEALTH ILLINOIS,IL,SPRINGFIELD,Health Department,ASST_NON_NH25PS005138_075,DEPARTMENT OF PUBLIC HEALTH ILLINOIS,NN66PR7QMLR8,NS2PHY3GAWV5,"ILLINOIS, STATE OF",Government|U.S. Regional/State Government,525 W JEFFERSON ST,SPRINGFIELD,IL,USA,62702,SANGAMON,13,2027-02-28,,,,,,,GOV,0,0,government-entity
NH25PS005141,cdc,At-risk,CITY & COUNTY OF SAN FRANCISCO,CA,SAN FRANCISCO,Health Department,ASST_NON_NH25PS005141_075,CITY & COUNTY OF SAN FRANCISCO,DCTNHRGU1K75,LNADLQGAWKL6,CITY AND COUNTY OF SAN FRANCISCO,Government|U.S. Local Government,101 GROVE ST,SAN FRANCISCO,CA,USA,94102,SAN FRANCISCO,11,2027-02-28,,,,,,,GOV,0,0,government-entity
NH25PS005172,cdc,At-risk,MINNESOTA DEPARTMENT OF HEALTH,MN,SAINT PAUL,Health Department,ASST_NON_NH25PS005172_075,MINNESOTA DEPARTMENT OF HEALTH,DHQVY2WCVHC5,,,Government|U.S. Regional/State Government,625 ROBERT ST N,SAINT PAUL,MN,USA,55155,RAMSEY,04,2027-02-28,,,,,,,GOV,0,0,government-entity
NU51PS005172,cdc,At-risk,DEPARTMENT OF PUBLIC HEALTH ILLINOIS,IL,SPRINGFIELD,Health Department,ASST_NON_NU51PS005172_075,DEPARTMENT OF PUBLIC HEALTH ILLINOIS,NN66PR7QMLR8,GQ46SB5L2HK4,STATE OF ILLINOIS,Government|U.S. Regional/State Government,525 W JEFFERSON ST,SPRINGFIELD,IL,USA,62702,SANGAMON,13,2027-04-30,,,,,,,GOV,0,0,government-entity
NU58DP007085,cdc,At-risk,AMERICAN ACADEMY OF PEDIATRICS,IL,ITASCA,Other Health Organization,ASST_NON_NU58DP007085_075,AMERICAN ACADEMY OF PEDIATRICS,DWN9T4FUL313,,AMERICAN ACADEMY OF PEDIATRICS,Nonprofit Organization,345 PARK BLVD,ITASCA,IL,USA,60143,DUPAGE,08,2027-05-31,362275597,AMERICAN ACADEMY OF PEDIATRICS INC,ITASCA,60143,G980,138498070,YES,1.0,1.5,exact-name+geo
NU62PS924582,cdc,At-risk,DENVER HEALTH AND HOSPITAL AUTHORITY,CO,DENVER,Hospital,ASST_NON_NU62PS924582_075,DENVER HEALTH AND HOSPITAL AUTHORITY,MMT4LGM4H9Z5,,,Nonprofit Organization,777 BANNOCK ST,DENVER,CO,USA,80204,DENVER,01,2027-03-31,,,,,,,GOV,0,0,government-entity
NU62PS924589,cdc,At-risk,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, SAN FRANCISCO, THE",CA,SAN FRANCISCO,"Junior College, College & University",ASST_NON_NU62PS924589_075,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, SAN FRANCISCO, THE",KMH5K9V7S518,KMH5K9V7S518,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, SAN FRANCISCO, THE",Higher Education|Higher Education (Public),1855 FOLSOM ST STE 425,SAN FRANCISCO,CA,USA,94103,SAN FRANCISCO,11,2027-03-31,946036493,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,SAN FRANCISCO,94143,B43,,YES,1.0,0.5,exact-name+geo-modulo-governance
NU62PS924782,cdc,At-risk,ST. JOHN'S COMMUNITY HEALTH,CA,LOS ANGELES,Other Health Organization,ASST_NON_NU62PS924782_075,ST. JOHN'S COMMUNITY HEALTH,RX86PH8H5361,,,Nonprofit Organization,808 W 58TH ST,LOS ANGELES,CA,USA,90037,LOS ANGELES,37,2026-06-29,954067758,ST JOHNS COMMUNITY HEALTH,LOS ANGELES,90037,T99Z,187492916,YES,0.98,1.5,name+geo
NU62PS924801,cdc,At-risk,COLORADO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,CO,DENVER,Health Department,ASST_NON_NU62PS924801_075,COLORADO DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENT,Y3WEW9MQ6NH5,UVYMYSLJJUP4,THE STATE HISTORICAL SOCIETY OF COLORADO,Government|U.S. Regional/State Government,4300 CHERRY CREEK DR S,DENVER,CO,USA,80246,ARAPAHOE,01,2029-05-31,,,,,,,GOV,0,0,government-entity
NU62PS924806,cdc,At-risk,CITY & COUNTY OF SAN FRANCISCO,CA,SAN FRANCISCO,Health Department,ASST_NON_NU62PS924806_075,CITY & COUNTY OF SAN FRANCISCO,DCTNHRGU1K75,LNADLQGAWKL6,CITY AND COUNTY OF SAN FRANCISCO,Government|U.S. Local Government,101 GROVE ST,SAN FRANCISCO,CA,USA,94102,SAN FRANCISCO,11,2029-05-31,,,,,,,GOV,0,0,government-entity
